,node.__typename,node.id,node.shortcode,node.dimensions.height,node.dimensions.width,node.display_url,node.edge_media_to_tagged_user.edges,node.fact_check_overall_rating,node.fact_check_information,node.gating_info,node.sharing_friction_info.should_have_sharing_friction,node.sharing_friction_info.bloks_app_url,node.media_overlay_info,node.media_preview,node.owner.id,node.owner.username,node.is_video,node.has_upcoming_event,node.accessibility_caption,node.dash_info.is_dash_eligible,node.dash_info.video_dash_manifest,node.dash_info.number_of_qualities,node.has_audio,node.tracking_token,node.video_url,node.video_view_count,node.edge_media_to_caption.edges,node.edge_media_to_comment.count,node.comments_disabled,node.taken_at_timestamp,node.edge_liked_by.count,node.edge_media_preview_like.count,node.location,node.nft_asset_info,node.thumbnail_src,node.thumbnail_resources,node.felix_profile_grid_crop,node.coauthor_producers,node.pinned_for_users,node.product_type,node.clips_music_attribution_info.artist_name,node.clips_music_attribution_info.song_name,node.clips_music_attribution_info.uses_original_audio,node.clips_music_attribution_info.should_mute_audio,node.clips_music_attribution_info.should_mute_audio_reason,node.clips_music_attribution_info.audio_id,node.clips_music_attribution_info,node.edge_sidecar_to_children.edges
0,GraphVideo,2916473004985809133,Ch5ZL7zMfjt,756,1080,https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/302029888_602088751595529_8095648454268160724_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=jAKnbJ9geDoAX_veEL0&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT-eYy8xLgFxkwLdeyvifH3EYuGWfdVpNVGgO4tvhM2x0g&oe=6314AFD4&_nc_sid=8fd12b,[],,,,False,,,ACodQbcD279f8+9NIGeScgj/APX9aB8ue4/r1/OrMNuhUFz8zc4/nVSkoK8jJJydkVj944yB2yP5+/6U5iM8cAe/5dunFK8fkvtz8h7+lNJC89h/Tn9apNNJrYVu47qxYjOT9B06gdKYR71JEhlG4AbSOv05/nUvkj1X8qnmS0KsyibtX+8p57gj+opougJQ+WKqMbSOfpn9azsmjNQ0mrdDVKzubD3MUxzyMfhj8Oc/rVC4YyE7OFPUE5z71X3kd6NxxknNNWSshW6kqmXbtzhR0Gaj2e9OGT361Fk0wP/Z,1648915314,luvresval,True,False,,False,,0.0,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiZmY0MjJiYTNiNWU3NDE1NmE3OWEyMjdkMjc5OGViMzEyOTE2NDczMDA0OTg1ODA5MTMzIn0sInNpZ25hdHVyZSI6IiJ9,https://instagram.fcdg4-1.fna.fbcdn.net/v/t50.2886-16/301429815_160040506682226_310356487238685196_n.mp4?_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=ayopLYgttBEAX8u8VKv&edm=AOQ1c0wBAAAA&ccb=7-5&oe=631494C4&oh=00_AT_-7YmbKLofU544oOYKGtfNw7SvU6kTs5xCbIiUyfSyTQ&_nc_sid=8fd12b,245897.0,[{'node': {'text': 'Vous avez parcouru une partie du chemin\n\nPrêts ?'}}],1951,False,1661890963,63104,63104,,,https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/302029888_602088751595529_8095648454268160724_n.jpg?stp=c113.0.528.528a_dst-jpg_e15&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=jAKnbJ9geDoAX_veEL0&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT9R65t3a9sdl0ir17b253CNbyB3YN75E7LBQ29cLm3TtQ&oe=6314AFD4&_nc_sid=8fd12b,"[{'src': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/302029888_602088751595529_8095648454268160724_n.jpg?stp=c113.0.528.528a_dst-jpg_e15_s150x150&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=jAKnbJ9geDoAX_veEL0&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT-y6e-lxU_xXIzz-45lYrivLwWYW5a1yaZPdnAn4DpLlQ&oe=6314AFD4&_nc_sid=8fd12b', 'config_width': 150, 'config_height': 150}, {'src': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/302029888_602088751595529_8095648454268160724_n.jpg?stp=c113.0.528.528a_dst-jpg_e15_s240x240&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=jAKnbJ9geDoAX_veEL0&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT_D8-4wBA6cX37-T3VXRRZ90kENg1tNgoTExaxuVaRwPQ&oe=6314AFD4&_nc_sid=8fd12b', 'config_width': 240, 'config_height': 240}, {'src': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/302029888_602088751595529_8095648454268160724_n.jpg?stp=c113.0.528.528a_dst-jpg_e15_s320x320&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=jAKnbJ9geDoAX_veEL0&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT_jh5Pyf4UQTK1am2_eIoy3jSeiX4xXX2h_5tRUH0FwPQ&oe=6314AFD4&_nc_sid=8fd12b', 'config_width': 320, 'config_height': 320}, {'src': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/302029888_602088751595529_8095648454268160724_n.jpg?stp=c113.0.528.528a_dst-jpg_e15_s480x480&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=jAKnbJ9geDoAX_veEL0&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT-wYe5Ul6wv6V7JiirMb7dpFqv2D9ccEMLmUPTQ4m_QAQ&oe=6314AFD4&_nc_sid=8fd12b', 'config_width': 480, 'config_height': 480}, {'src': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/302029888_602088751595529_8095648454268160724_n.jpg?stp=c113.0.528.528a_dst-jpg_e15&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=jAKnbJ9geDoAX_veEL0&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT9R65t3a9sdl0ir17b253CNbyB3YN75E7LBQ29cLm3TtQ&oe=6314AFD4&_nc_sid=8fd12b', 'config_width': 640, 'config_height': 640}]",,[],[],clips,luvresval,Original audio,True,False,,606346247697032,,
1,GraphVideo,2906257875447310067,ChVGiPDt-bz,447,750,https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/299833197_2140981719408853_2236677316815535510_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=V0ngR0G9LXMAX-XAli0&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT92Qkq23PRqBh6pQtpfJQWSMvs7_bAhBh1BDKm43DWAbw&oe=6314C03E&_nc_sid=8fd12b,"[{'node': {'user': {'full_name': 'Bichet Baptiste', 'followed_by_viewer': False, 'id': '8975709314', 'is_verified': False, 'profile_pic_url': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-19/145590359_443610710410568_3045730010504460343_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=zwcj723wpm0AX8J9jIY&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT86IDqRJmiWSVoZeAph_i0qVyIVr73klFJrcKXv-Yekig&oe=6319A875&_nc_sid=8fd12b', 'username': 'kuzanconcept'}, 'x': 0.0, 'y': 0.0}}]",,,,False,,,ACoZxfJphjIq+ZoyOBz70ikv0ANO4tSj5dL5VS+Z8xHQU1pB9aAImTbTcUpOaSgYVMJpAMA4HtxUFPFSUvIQ5J5ooFBpiDFGPrQKWgD/2Q==,1648915314,luvresval,True,False,,False,,0.0,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiZmY0MjJiYTNiNWU3NDE1NmE3OWEyMjdkMjc5OGViMzEyOTA2MjU3ODc1NDQ3MzEwMDY3In0sInNpZ25hdHVyZSI6IiJ9,https://instagram.fcdg4-1.fna.fbcdn.net/v/t50.2886-16/299989171_628418741920999_771843657249062886_n.mp4?_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=IoyGVg10TnwAX85RA69&edm=AOQ1c0wBAAAA&ccb=7-5&oe=6314C8FB&oh=00_AT90HmDoyj3o7u6VHIwnNyJPs_VF-MHDWukNe9P-Ra7b-Q&_nc_sid=8fd12b,273974.0,"[{'node': {'text': ""E.N a une suite imminente\n\n[ ceci n'est pas une reedition]""}}]",1639,False,1660673192,44316,44316,,,https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/299833197_2140981719408853_2236677316815535510_n.jpg?stp=c148.0.438.438a_dst-jpg_e15&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=V0ngR0G9LXMAX-XAli0&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT_phekcyajjxzrBqqecH8-4LnpI2bu3G8wWhShnHP_EWA&oe=6314C03E&_nc_sid=8fd12b,"[{'src': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/299833197_2140981719408853_2236677316815535510_n.jpg?stp=c148.0.438.438a_dst-jpg_e15_s150x150&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=V0ngR0G9LXMAX-XAli0&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT-bCDQlW2H9M7qcKv4pAIhkMR2IS9n3moF7cU8Uk2ZWUw&oe=6314C03E&_nc_sid=8fd12b', 'config_width': 150, 'config_height': 150}, {'src': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/299833197_2140981719408853_2236677316815535510_n.jpg?stp=c148.0.438.438a_dst-jpg_e15_s240x240&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=V0ngR0G9LXMAX-XAli0&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT-roUunIyb_6L5xIrlV7OwRuBZdvK-jeDFqlH1PmG21DQ&oe=6314C03E&_nc_sid=8fd12b', 'config_width': 240, 'config_height': 240}, {'src': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/299833197_2140981719408853_2236677316815535510_n.jpg?stp=c148.0.438.438a_dst-jpg_e15_s320x320&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=V0ngR0G9LXMAX-XAli0&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT9wU7NVd4W2xOmzRJphDw0Va3ySUNfR84xRH_HIMKIkKA&oe=6314C03E&_nc_sid=8fd12b', 'config_width': 320, 'config_height': 320}, {'src': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/299833197_2140981719408853_2236677316815535510_n.jpg?stp=c148.0.438.438a_dst-jpg_e15&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=V0ngR0G9LXMAX-XAli0&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT_phekcyajjxzrBqqecH8-4LnpI2bu3G8wWhShnHP_EWA&oe=6314C03E&_nc_sid=8fd12b', 'config_width': 480, 'config_height': 480}, {'src': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/299833197_2140981719408853_2236677316815535510_n.jpg?stp=c148.0.438.438a_dst-jpg_e15&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=V0ngR0G9LXMAX-XAli0&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT_phekcyajjxzrBqqecH8-4LnpI2bu3G8wWhShnHP_EWA&oe=6314C03E&_nc_sid=8fd12b', 'config_width': 640, 'config_height': 640}]",,[],[],clips,luvresval,Original audio,True,False,,525686892692486,,
2,GraphVideo,2889431051357410757,CgZUjt7JFXF,648,1080,https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/295178500_1204619986772673_8428575673782175488_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=XAhUYZInk9kAX_fD4YC&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT9y-RF5AWdn1el3IX9l3Zb8CW0YV-9wa1fTM1IoRcJGSg&oe=6314C8C2&_nc_sid=8fd12b,"[{'node': {'user': {'full_name': 'Cokein', 'followed_by_viewer': False, 'id': '17261114', 'is_verified': True, 'profile_pic_url': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-19/278995838_719740625724906_280361193842090358_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=ygPveTlNPAcAX8lN8yh&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT8LX9kMbgOmlWkaTx7d1SJkULrLI3h7knnmUx61eHlqYg&oe=631928B9&_nc_sid=8fd12b', 'username': 'cokein'}, 'x': 0.0, 'y': 0.0}}, {'node': {'user': {'full_name': 'Dj Teks 🥷🏼', 'followed_by_viewer': False, 'id': '222185709', 'is_verified': False, 'profile_pic_url': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-19/56645137_2377487652531837_7933885123584327680_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=DN-TyhpHp58AX9c3Lj0&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT9qR4pDHTy049Seabemwoj1Y0wwKrzxOBcwcJ499sznnA&oe=6319055B&_nc_sid=8fd12b', 'username': 'djteks'}, 'x': 0.0, 'y': 0.0}}, {'node': {'user': {'full_name': 'Alexis Boudrias', 'followed_by_viewer': False, 'id': '1243134029', 'is_verified': False, 'profile_pic_url': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-19/298108802_559814235825233_8679650721946820557_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=mKNJjEPGKnYAX98mf_I&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT-2868Pgb_PhZaZa3SyNmsiWDNr1seh02H8o7ovkHVRyQ&oe=6319BEA4&_nc_sid=8fd12b', 'username': 'alexacyyy'}, 'x': 0.0, 'y': 0.0}}, {'node': {'user': {'full_name': 'Simba', 'followed_by_viewer': False, 'id': '4071854283', 'is_verified': False, 'profile_pic_url': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-19/271557924_1125897751540545_8825610609437573219_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=4_gDbMY2caoAX9GhiLR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT-KSrD7JrNDGiEXOzLPaxglW4sS9XYDZRkFw8SLCjOseg&oe=63188622&_nc_sid=8fd12b', 'username': 'simba_zouk_la_prod'}, 'x': 0.0, 'y': 0.0}}]",,,,False,,,ACoZ6Miqb3cYzjJx7VYnOYzt71jSEIDu5qXKw0jHmTzJGYdCTitCztXUFwB0+X1Oe4546VEFMpJ4Ue3+eTWpFOw6/jnv7/54pJ9xvyFhkZ8h1KsvX0NS4qNX3ycdO1WMVpFmbK8d38hB6VQcmY+iiox90/hU6fdH0rnNhgCj6jt71PHE8p4HsfSqo+/+JrdtP9WPqf51aRLIYrbyzuY5OOn1qbFZC/8AH2Pqa2a0Rmz/2Q==,1648915314,luvresval,True,False,,False,,0.0,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiZmY0MjJiYTNiNWU3NDE1NmE3OWEyMjdkMjc5OGViMzEyODg5NDMxMDUxMzU3NDEwNzU3In0sInNpZ25hdHVyZSI6IiJ9,https://instagram.fcdg4-1.fna.fbcdn.net/v/t50.16885-16/10000000_784701009374693_3994917826056187465_n.mp4?_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=TSMJ6uuVC24AX_fxD6J&edm=AOQ1c0wBAAAA&ccb=7-5&oe=6314AB8B&oh=00_AT-TWzdAejiOgfUCXTm-bfcAA0Gnz5oxgQ3qt7EBLvwAzQ&_nc_sid=8fd12b,148577.0,"[{'node': {'text': ""C'est pas toi c'est l'amour triste \n\nEt j'écris comme aznavour \n\nC'est a vous\n\nAUTOMNE ! 🍁""}}]",1372,False,1658667251,37227,37227,,,https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/295178500_1204619986772673_8428575673782175488_n.jpg?stp=c256.0.768.768a_dst-jpg_e15_s640x640&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=XAhUYZInk9kAX_fD4YC&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT--Hws5dxIULct-q2tGL-XgOhQMk5FFcQ9IvIJTkiQsrw&oe=6314C8C2&_nc_sid=8fd12b,"[{'src': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/295178500_1204619986772673_8428575673782175488_n.jpg?stp=dst-jpg_e15_s150x150&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=XAhUYZInk9kAX_fD4YC&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT8GRVei0aQmCqmbrTcP-IR6j1mQfoMjd_EAZ5a4v8fFbA&oe=6314C8C2&_nc_sid=8fd12b', 'config_width': 150, 'config_height': 90}, {'src': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/295178500_1204619986772673_8428575673782175488_n.jpg?stp=dst-jpg_e15_s240x240&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=XAhUYZInk9kAX_fD4YC&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT9u6DztsiSJeW7K4SlKKdX8uUCVIhU4cIvtczU_BN5wUg&oe=6314C8C2&_nc_sid=8fd12b', 'config_width': 240, 'config_height': 144}, {'src': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/295178500_1204619986772673_8428575673782175488_n.jpg?stp=dst-jpg_e15_s320x320&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=XAhUYZInk9kAX_fD4YC&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT8COlQ49CyxKn-VNkXMVxLdYFDNqVaicNhHtYzighV0Lw&oe=6314C8C2&_nc_sid=8fd12b', 'config_width': 320, 'config_height': 192}, {'src': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/295178500_1204619986772673_8428575673782175488_n.jpg?stp=dst-jpg_e15_s480x480&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=XAhUYZInk9kAX_fD4YC&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT-FGVJh8JM5IczXLdxihOh71N-Xv_OqZS-yQCGxnKzSLw&oe=6314C8C2&_nc_sid=8fd12b', 'config_width': 480, 'config_height': 288}, {'src': 'https://instagram.fcdg4-1.fna.fbcdn.net/v/t51.2885-15/295178500_1204619986772673_8428575673782175488_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fcdg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=XAhUYZInk9kAX_fD4YC&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT-C5t-Fo1QYMOzOMzz0Kl_2EV4bAlKQKz4aAgLIbL-eSQ&oe=6314C8C2&_nc_sid=8fd12b', 'config_width': 640, 'config_height': 384}]",,[],[],igtv,,,,,,,,
